school|Ein neuer Schüler erklärt ein Spiel|sequence|Daniel ist neu in der Klasse und spricht noch wenig Deutsch. In der Pause zeigt er ein ~Kartenspiel=card game~. Er erklärt die Regeln langsam und macht jeden Schritt vor. Zuerst verstehen die anderen nicht alles. Beim Spielen wird es leichter. Bald lacht die ganze Gruppe. Daniel kennt nun fünf neue Namen. Die anderen kennen ein neues Spiel und fragen nach einer zweiten ~Runde=round~.|Daniel demonstrates a card game despite limited German.|Playing together helps everyone understand and get acquainted.
school|Die Prüfung am Nachmittag|past|Meine erste Prüfung im Deutschkurs war am Nachmittag. Vormittags wollte ich noch alle Wörter ~wiederholen=revise~. Nach einer Stunde war ich nur müde. Ich bin spazieren gegangen und habe etwas gegessen. In der Prüfung habe ich zuerst die leichten Aufgaben gemacht. Für die letzte Aufgabe war dann genug Zeit. Das Ergebnis kenne ich noch nicht, aber ich bin ~erleichtert=relieved~.|The narrator becomes tired while revising before an afternoon exam.|A break helps, and they complete the easier tasks first.
school|Ein Buch für die ganze Gruppe|modal|Für unser Projekt brauchen wir ein bestimmtes ~Buch=book~. In der Bibliothek gibt es nur ein Exemplar. Wir können es nicht alle gleichzeitig mitnehmen. Deshalb treffen wir uns dort am Nachmittag. Jeder liest einen anderen Abschnitt und macht Notizen. Danach erklären wir einander die wichtigsten Punkte. Das Buch bleibt in der Bibliothek. Unsere Notizen reichen für die ~Präsentation=presentation~.|A project group has access to only one copy of a book.|They divide the reading and share their notes.
school|Der Elternabend mit Übersetzung|polite|Saras Vater möchte zum ~Elternabend=parents' evening~ kommen. Einige Wörter auf der Einladung versteht er nicht. Sara liest sie mit ihm. Für das Gespräch bittet er vorher um Unterstützung beim Übersetzen. Die Schule findet eine Person dafür. Beim Treffen stellt er seine eigenen Fragen. Danach erklärt er Sara, was besprochen wurde. Besonders freut er sich über den geplanten ~Ausflug=excursion~.|Sara's father needs language support for a parents' evening.|He arranges help beforehand and asks his own questions at the meeting.
school|Lernen im Park|comparison|Drinnen ist es heute heiß. Luis und Emma nehmen ihre Hefte in den ~Park=park~ mit. Unter einem Baum ist es kühler. Sie fragen sich gegenseitig Wörter ab. Dann beginnt neben ihnen eine Gruppe Fußball zu spielen. Es wird zu laut. Luis möchte bleiben, Emma kann sich nicht konzentrieren. Sie gehen zur Bibliothek. Dort finden sie einen ruhigen ~Tisch=table~.|Two friends try studying outside on a hot day.|They move to the library when football makes the park noisy.
health|Der Termin muss warten|because|Felix hat einen Zahnarzttermin, aber sein Zug hat ~Verspätung=delay~. Er ruft in der Praxis an, weil er nicht pünktlich kommen kann. Die Mitarbeiterin fragt, wann er ungefähr da ist. Heute gibt es später noch einen freien Termin. Felix bedankt sich und schreibt die neue Uhrzeit auf. Am Bahnhof kauft er sich Wasser. Jetzt muss er nicht mehr ~rennen=run~.|A delayed train makes Felix late for the dentist.|He calls and is offered a later appointment that day.
health|Besuch mit einem Hörbuch|comparison|Meine Freundin liegt im Krankenhaus. Ich möchte ihr Blumen bringen, aber sie sagt, dass sie lieber ein ~Hörbuch=audiobook~ hören würde. Lesen ist ihr im Moment zu anstrengend. Ich bringe ihr Kopfhörer und helfe beim Öffnen der Datei. Wir hören den Anfang zusammen. Nach zwanzig Minuten ist sie müde. Ich verabschiede mich und frage, wann ein neuer Besuch gut ~passt=suits; fits~.|A friend in hospital prefers an audiobook to flowers.|They listen briefly and end the visit when she becomes tired.
health|Die Krankschreibung im Büro|perfect|Lena ist krank und hat ihrer Chefin eine Nachricht ~geschickt=sent~. Danach ruft sie in der Praxis an. Sie fragt, wie sie einen Termin bekommen kann. Für die Arbeit muss sie außerdem wissen, welche Information noch fehlt. Ihre Chefin erklärt ihr den Ablauf im Betrieb. Lena notiert alles und legt das Telefon weg. Ihre Kollegin übernimmt heute das wichtige ~Gespräch=conversation; meeting~.|Lena reports illness and asks about the practice and workplace procedures.|A colleague takes over her important meeting.
health|Ein Zettel mit Fragen|questions|Vor dem Arzttermin schreibt Omar seine ~Fragen=questions~ auf einen Zettel. Beim letzten Besuch hat er die Hälfte vergessen. Diesmal legt er den Zettel vor sich auf den Tisch. Die Ärztin beantwortet die Fragen nacheinander. Ein Wort versteht er nicht und bittet um eine einfachere Erklärung. Zu Hause kann er sich besser erinnern, weil er kurze Notizen gemacht ~hat=has~.|Omar prepares written questions before a medical appointment.|Notes and a simpler explanation help him remember the conversation.
health|Die falsche Bushaltestelle|past|Zum ersten Mal musste Julia allein ins Krankenhaus fahren. Sie stieg eine Haltestelle zu ~früh=early~ aus. Auf ihrem Handy sah sie, dass der Eingang noch weit entfernt war. Eine Frau zeigte ihr einen kürzeren Fußweg. Julia kam gerade noch rechtzeitig an. Für den Rückweg fotografierte sie den Namen der richtigen Haltestelle. Nächstes Mal möchte sie mehr Zeit ~einplanen=allow; plan~.|Julia gets off too early on her first trip to the hospital.|A passer-by shows her a shortcut and she records the correct stop.
health|Ruhe im Wartezimmer|polite|Im Wartezimmer spielt ein Kind laut mit einem ~Handy=mobile phone~. Ein Mann daneben hat Kopfschmerzen. Er wird unruhig, sagt aber nichts. Die Mutter bemerkt es und stellt den Ton leiser. Das Kind möchte weiterspielen. Gemeinsam suchen sie ein Spiel ohne Ton. Der Mann bedankt sich. Als das Kind aufgerufen wird, legt es das Handy in den ~Rucksack=rucksack~.|A loud phone game disturbs someone in the waiting room.|The mother and child choose a silent game.
health|Wieder im Kurs|perfect|Nach einer Woche Krankheit kommt Amir wieder in den Kurs. Er hat zwei neue Themen ~verpasst=missed~. Seine Freundin gibt ihm ihre Notizen. Amir möchte alles an einem Tag nachholen, aber die Lehrerin rät zu kleinen Schritten. Heute übt er nur das erste Thema. Morgen möchte er das zweite bearbeiten. Er freut sich, wieder mit den anderen lernen zu ~können=be able to~.|Amir has missed two course topics while ill.|He decides to catch up one topic at a time.
health|Die neue Brille abholen|comparison|Sina holt ihre neue Brille ab. Die Verkäuferin fragt, ob sie gut ~sitzt=fits; sits~. Sina merkt, dass eine Seite drückt. Die Verkäuferin stellt die Brille vorsichtig ein. Danach fühlt sie sich besser an. Draußen liest Sina das kleine Schild an der Bushaltestelle. Die Buchstaben sind viel klarer als mit der alten Brille. Sie steckt das alte Paar als Reserve in ihre ~Tasche=bag~.|Sina's new glasses press on one side.|An adjustment makes them comfortable and she keeps the old pair as a spare.
travel|Der Anschluss ist weg|perfect|Unser erster Zug ist zu spät angekommen. Der ~Anschluss=connecting train~ war schon weg. Am Schalter haben wir nach einer anderen Verbindung gefragt. Der nächste Zug fährt erst in einer Stunde. Wir informieren unsere Freunde, die am Ziel auf uns warten. Dann setzen wir uns ins Bahnhofscafé. Dort laden wir das Handy auf und prüfen noch einmal das neue ~Gleis=platform; track~.|A delay causes the travellers to miss their connection.|They inform their friends and wait for another train.
travel|Die Reservierung unter dem zweiten Namen|questions|Im Hotel findet der Mitarbeiter unsere ~Reservierung=booking~ nicht. Wir nennen den Namen meiner Mutter, aber im Computer steht nichts. Dann schauen wir in die E-Mail. Mein Vater hat gebucht und seinen Namen verwendet. Jetzt findet der Mitarbeiter alles sofort. Das Zimmer ist schon fertig. Wir speichern die Bestätigung auf beiden Handys, damit wir sie beim nächsten Mal schneller ~finden=find~.|The hotel cannot find a booking under the mother's name.|The confirmation shows that it was booked under the father's name.
travel,weather|Ein Ausflug im Regen|because|Für Samstag haben wir eine Wanderung geplant. Doch morgens regnet es ~stark=heavily~. Wir möchten nicht den ganzen Tag im Hotel bleiben. An der Rezeption bekommen wir einen Tipp: Im Dorf gibt es ein kleines Museum über Züge. Mein Bruder ist begeistert. Wir verbringen dort zwei Stunden. Am Nachmittag hört der Regen auf. Für einen kurzen Spaziergang ist noch genug ~Zeit=time~.|Heavy rain prevents the planned hike.|The family visits a railway museum and walks later.
travel|Die Fahrkarte gilt erst morgen|time|Am Bahnsteig prüft Nina ihre ~Fahrkarte=train ticket~. Das Datum ist falsch: Sie hat für morgen gebucht. Der Zug fährt in zwanzig Minuten. Nina geht zum Schalter und erklärt den Fehler. Die Mitarbeiterin prüft, welche Änderung möglich ist. Nina muss ein anderes Ticket kaufen und bezahlt den Unterschied. Danach ruft sie ihre Schwester an. Sie schafft den Zug gerade noch ~rechtzeitig=in time~.|Nina discovers that her ticket is for the next day.|She checks the options at the counter and buys the required ticket.
travel|Mit dem Fahrrad zum See|sequence|Am Sonntag fahren wir mit den Fahrrädern zum See. Nach fünf Kilometern hat Paul einen ~Platten=flat tyre~. Er hat Werkzeug dabei, aber keine Pumpe. Eine andere Radfahrerin hält an und leiht uns ihre. Während Paul den Reifen repariert, schauen wir auf die Karte. Wir wählen einen kürzeren Weg. Am See kommen wir später an, aber das Wasser ist noch ~warm=warm~.|Paul gets a flat tyre on a cycle trip.|A cyclist lends a pump and the group takes a shorter route.
travel|Eine Postkarte ohne Adresse|negation|Ich habe im Urlaub eine schöne ~Postkarte=postcard~ für meinen Lehrer gekauft. Im Café schreibe ich sie fertig. Dann merke ich, dass ich die Adresse der Schule nicht kenne. Mein Handy hat keinen Akku mehr. Ich nehme die Karte mit ins Hotel und lade das Handy. Erst am Abend kann ich die Adresse suchen. Am nächsten Morgen geht die Karte zur ~Post=post office~.|The narrator writes a postcard but lacks the school's address.|They charge their phone at the hotel and post it the next morning.
travel|Ein ruhiger Platz im Zug|polite|Im Zug möchte Lea lesen. Neben ihr telefoniert jemand sehr ~laut=loudly~. Sie fragt freundlich, ob er leiser sprechen könnte. Der Mann entschuldigt sich und geht für das Gespräch in den Vorraum. Lea liest weiter. Später kommt er zurück und fragt nach dem Titel ihres Buches. Es ist ein Reiseführer über die Stadt, in die beide gerade ~fahren=travel~.|A loud phone call stops Lea from reading on the train.|The caller moves away and later asks about her guidebook.
travel|Die letzte Fähre|past|Wir waren auf einer kleinen Insel. Nach dem Mittagessen wollten wir noch zum Leuchtturm. Am Hafen sahen wir den ~Fahrplan=timetable~: Die letzte Fähre fuhr schon um vier. Für den langen Weg war es zu spät. Wir blieben am Hafen und besuchten einen kleinen Laden. Den Leuchtturm konnten wir vom Schiff aus sehen. Nächstes Mal möchten wir früher ~ankommen=arrive~.|The travellers realise that the last ferry leaves earlier than expected.|They skip the lighthouse walk and see it from the boat.
work|Ein Name am falschen Platz|perfect|Am ersten Arbeitstag hat Mila ihre ~Kollegen=colleagues~ kennengelernt. Sie hat sich viele Namen notiert. Beim Mittagessen nennt sie ihren Kollegen versehentlich Martin statt Marvin. Er lacht und zeigt auf sein Namensschild. Mila entschuldigt sich. Abends schreibt sie zu jedem Namen eine kleine Hilfe: Marvin fährt Fahrrad, Anna hat einen Hund. So kann sie sich die Namen besser ~merken=remember~.|Mila mixes up a colleague's name on her first day.|She adds small personal details to help remember names.
work|Die Besprechung im kleinen Raum|comparison|Für unsere Besprechung ist der große Raum ~besetzt=occupied~. Wir sind nur vier Personen und nehmen den kleinen. Dort gibt es keinen Bildschirm. Jana hat die wichtigsten Zahlen ausgedruckt. Jeder bekommt ein Blatt. Ohne Präsentation sprechen wir viel direkter miteinander. Nach einer halben Stunde sind wir fertig. Für große Gruppen bleibt der andere Raum praktischer, aber heute war der kleine völlig ~ausreichend=sufficient~.|A team has to meet in a room without a screen.|Printed figures allow a short, direct discussion.
work|Eine Schicht tauschen|polite|Emir arbeitet am Samstag im Laden. Seine Schwester zieht an diesem Tag um. Er fragt seine Kollegin, ob sie die ~Schicht=shift~ tauschen können. Sie kann samstags arbeiten, braucht aber am Montag frei. Emir prüft seinen Kalender und stimmt zu. Beide informieren die Chefin. Erst nach ihrer Bestätigung ändern sie den Plan. Nun kann Emir beim ~Umzug=move; relocation~ helfen.|Emir wants Saturday free to help his sister move.|He swaps shifts with a colleague after getting confirmation.
work|Das Passwort am ersten Tag|questions|Im Büro kann Luis sich nicht am Computer ~anmelden=log in~. Er versucht es zweimal, dann fragt er die zuständige Kollegin. Das erste Passwort ist nur vorläufig. Er muss ein neues festlegen. Die Kollegin erklärt den Ablauf, ohne sein neues Passwort zu sehen. Luis schreibt es nicht auf einen Zettel am Bildschirm. Danach kann er endlich seine E-Mails ~lesen=read~.|Luis has trouble logging in on his first working day.|A colleague explains how to replace the temporary password privately.
work|Kaffee auf den Unterlagen|perfect|Im Büro hat Tom Kaffee über einige ~Unterlagen=documents~ geschüttet. Zum Glück waren es nur Ausdrucke. Er räumt den Tisch frei und wischt alles trocken. Die Dateien sind noch im Computer. Seine Kollegin hilft ihm beim neuen Ausdruck. Die nassen Seiten kommen später in den Papiermüll. Seitdem stellt Tom seine Tasse auf einen kleinen Tisch neben dem ~Schreibtisch=desk~.|Tom spills coffee over printed documents.|He reprints the saved files and moves his cup away from the desk.
work|Eine Bitte vor Feierabend|because|Kurz vor ~Feierabend=the end of the working day~ bittet eine Kundin um Hilfe. Sie findet ihre Bestellung nicht. Aylin kann sie nicht allein lösen, weil eine Information fehlt. Sie notiert die Frage und fragt ihre Kollegin, die noch arbeitet. Die Kollegin übernimmt das Gespräch. Aylin erklärt der Kundin, wer ihr weiterhilft. So geht die Frage beim Wechsel nicht ~verloren=lost~.|A customer needs help just before Aylin finishes work.|Aylin passes the question and relevant information to a colleague.
work|Das Praktikum in der Küche|past|In meiner ersten Woche im Restaurant durfte ich Gemüse ~vorbereiten=prepare~. Ich arbeitete langsam und fragte oft nach. Am Freitag kannte ich die Plätze für Messer, Schüsseln und Bretter schon gut. Der Koch zeigte mir eine neue Aufgabe. Ich sollte die Zutaten für eine Suppe abwiegen. Dabei machte ich einen Fehler. Wir prüften die Mengen gemeinsam, bevor etwas in den ~Topf=pot~ kam.|A kitchen trainee learns a new weighing task.|The cook helps check a mistake before the ingredients are used.
work|Der freie Freitag|future|Nächsten Monat möchte Nora einen Freitag ~freinehmen=take off~. Sie fragt früh nach, weil im Betrieb viel los ist. Ihr Chef prüft den Plan. An diesem Tag kann eine Kollegin ihre Aufgaben übernehmen. Nora erklärt ihr vorher, welche Anrufe wichtig sind. Am Donnerstag beendet sie die offenen Sachen. Am Freitag besucht sie ihre Eltern und lässt das Arbeitstelefon im ~Büro=office~.|Nora requests a Friday off well in advance.|She hands over her tasks and spends the day with her parents.
cafe|Die Bestellung ohne Milch|negation|Mara bestellt einen Kaffee ohne ~Milch=milk~. Als die Tasse kommt, ist der Kaffee sehr hell. Sie sagt freundlich, dass sie ihn schwarz bestellt hat. Der Kellner prüft die Bestellung und bringt eine neue Tasse. Mara bedankt sich. Ihre Freundin muss ihren Tee nicht warten lassen. Sie trinken in Ruhe weiter und bestellen später noch ein Stück ~Apfelkuchen=apple cake~.|Mara receives milk in a coffee she ordered black.|The waiter checks the order and replaces the drink.
cafe|Ein Tisch für sechs|numbers|Wir haben im Café einen Tisch für vier ~reserviert=reserved~. Kurz vorher möchten noch zwei Freunde mitkommen. Ich rufe an und frage nach mehr Plätzen. Der große Tisch am Fenster ist besetzt. Draußen gibt es aber genug Platz. Da das Wetter gut ist, nehmen wir den Tisch im Hof. Ich schicke allen eine Nachricht mit dem neuen ~Treffpunkt=meeting point~.|Two more friends join an existing café plan.|The group moves to a larger outdoor table.
cafe|Der Kuchen zum Mitnehmen|accusative|Sina möchte ihrer Nachbarin Kuchen bringen. Im Café sucht sie zwei Stücke aus. Die Verkäuferin fragt, ob sie sie hier essen oder ~mitnehmen=take away~ möchte. Sina braucht eine Schachtel. Auf dem Heimweg trägt sie diese vorsichtig. Vor der Haustür fällt ihr Schlüssel hinunter. Ein Kind hebt ihn auf. Der Kuchen kommt heil bei der ~Nachbarin=neighbour~ an.|Sina buys cake to take to her neighbour.|A child retrieves her dropped key while she holds the cake box.
cafe|Die Rechnung ist nicht unsere|numbers|Auf unserer Rechnung stehen drei Kaffees und zwei ~Sandwiches=sandwiches~. Wir hatten nur zwei Tees und einen Kuchen. Mein Freund möchte schon bezahlen, aber ich lese die Liste laut vor. Die Kellnerin hat die Rechnungen zweier Tische vertauscht. Sie bringt uns die richtige. Wir bezahlen und wünschen ihr einen ruhigen Nachmittag. Es war gerade sehr ~voll=busy; full~ im Café.|The group notices drinks and food they did not order on the bill.|The waitress corrects a mix-up between two tables.
cafe|Eine Stunde zwischen zwei Zügen|time|Farid muss am Bahnhof eine Stunde ~warten=wait~. Er setzt sich ins Café und bestellt eine Suppe. Der Kellner fragt, wann sein Zug fährt. Farid zeigt die Uhrzeit. Die Suppe kommt schnell. Danach hat er noch Zeit zum Lesen. Zehn Minuten vor der Abfahrt bezahlt er und geht zum Gleis. Er möchte nicht wegen einer zweiten Tasse Kaffee den Zug ~verpassen=miss~.|Farid has an hour between trains.|He eats soup and leaves the café ten minutes before departure.
cafe|Der Geburtstagskuchen ist weg|perfect|Für den Nachmittag hat Lea einen Kuchen beim Café bestellt. Als sie kommt, steht er nicht mehr im ~Kühlschrank=fridge~. Die Verkäuferin schaut in die Liste. Leas Bruder hat ihn schon abgeholt. Er wollte ihr helfen, hat aber keine Nachricht geschickt. Lea ruft ihn an. Er wartet bereits vor ihrer Wohnung. Sie kauft noch Kerzen und geht ~erleichtert=relieved~ nach Hause.|Lea cannot find the cake she ordered.|Her brother has already collected it to help her.
cafe|Ein Gespräch am Nachbartisch|polite|Im Café hört Nils zwei Menschen über einen ~Sprachkurs=language course~ sprechen. Er sucht selbst einen Kurs, möchte aber nicht unhöflich sein. Als eine Pause entsteht, fragt er, ob er kurz etwas fragen darf. Sie geben ihm den Namen der Schule. Nils notiert ihn und bedankt sich. Zu Hause schaut er nach den Zeiten. Ein Abendkurs passt zu seiner ~Arbeit=work~.|Nils overhears information about a language course.|He politely asks for the school name and finds a suitable evening class.
shopping|Die Hose mit dem Loch|perfect|Zu Hause entdeckt Eva ein kleines ~Loch=hole~ in der neuen Hose. Sie hat den Kassenzettel noch. Am nächsten Tag geht sie zurück in den Laden und zeigt die Stelle. Die Verkäuferin prüft die Hose. In Evas Größe ist noch eine andere da. Eva probiert sie an und nimmt sie mit. Vorher schaut sie die Nähte diesmal genauer ~an=at~.|Eva discovers damage in a newly bought pair of trousers.|The shop exchanges them for another pair in her size.
shopping|Zwei Preise am Regal|comparison|Unter dem Käse steht ein niedriger ~Preis=price~. An der Kasse kostet er mehr. Omar fragt nach. Ein Mitarbeiter schaut am Regal nach und entdeckt das Schild einer anderen Sorte. Omar möchte nur wenig Geld ausgeben. Er lässt den teureren Käse da und nimmt eine kleinere Packung. Der Mitarbeiter hängt die Schilder an die richtigen ~Stellen=positions; places~.|A misplaced price label confuses Omar.|He chooses a smaller pack and the shop corrects the labels.
